s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_CELLULOSE,MLR_PRODUCTS
 1.5505417E+001, 1.7925221E+001, 3.9731896E+000,-1.0357602E+002,-6.0193748E-001, 3.0496879E-003, 0.0000000E+000, 0.0000000E+000,-8.2528938E+001,-8.2276499E+001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.5545491E+001, 1.6706696E+001, 4.3611561E+000,-1.0057904E+002,-5.7081194E-001, 3.0493003E-003, 0.0000000E+000, 0.0000000E+000,-8.0926473E+001,-8.0078950E+001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.5585566E+001, 1.5384028E+001, 3.8286241E+000,-1.0002661E+002,-5.1272783E-001, 3.0480377E-003, 0.0000000E+000, 0.0000000E+000,-8.0745471E+001,-8.1323638E+001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.5625639E+001, 1.4378641E+001, 3.8430654E+000,-1.0527346E+002,-4.6359345E-001, 3.0465498E-003, 0.0000000E+000, 0.0000000E+000,-8.5863493E+001,-8.7512302E+001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.5645677E+001, 1.3747960E+001, 3.7693097E+000,-1.1046962E+002,-4.3511099E-001, 3.0460723E-003, 0.0000000E+000, 0.0000000E+000,-9.2350150E+001,-9.3384416E+001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.5685750E+001, 1.3245956E+001, 3.7042843E+000,-1.1456827E+002,-4.1028572E-001, 3.0460805E-003, 0.0000000E+000, 0.0000000E+000,-9.7116142E+001,-9.8025272E+001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.5725824E+001, 1.2734267E+001, 3.5724750E+000,-1.1909287E+002,-3.8168061E-001, 3.0451831E-003, 0.0000000E+000, 0.0000000E+000,-1.0271766E+002,-1.0316476E+002, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.5765899E+001, 1.2397155E+001, 3.0024374E+000,-1.2555268E+002,-3.5447427E-001, 3.0435269E-003, 0.0000000E+000, 0.0000000E+000,-1.0857435E+002,-1.1050452E+002, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.5785935E+001, 1.2181104E+001, 3.0837294E+000,-1.3247462E+002,-3.3702275E-001, 3.0431602E-003, 0.0000000E+000, 0.0000000E+000,-1.1528130E+002,-1.1754377E+002, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.5826010E+001, 1.1999354E+001, 2.4694742E+000,-1.3877764E+002,-3.1929399E-001, 3.0439176E-003, 0.0000000E+000, 0.0000000E+000,-1.2271517E+002,-1.2462506E+002, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.5866084E+001, 1.1788357E+001, 2.2423317E+000,-1.4413522E+002,-3.0067305E-001, 3.0443885E-003, 0.0000000E+000, 0.0000000E+000,-1.2931152E+002,-1.3040216E+002, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.5906157E+001, 1.1652542E+001, 2.0038598E+000,-1.4447296E+002,-2.8348339E-001, 3.0440250E-003, 0.0000000E+000, 0.0000000E+000,-1.3115882E+002,-1.3109700E+002, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.5926195E+001, 1.1596171E+001, 1.5273114E+000,-1.4222268E+002,-2.7130220E-001, 3.0433900E-003, 0.0000000E+000, 0.0000000E+000,-1.2946171E+002,-1.2936745E+002, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.5962131E+001, 1.1638467E+001, 1.5839301E+000,-1.4048203E+002,-2.7054306E-001, 3.0428613E-003, 0.0000000E+000, 0.0000000E+000,-1.2735068E+002,-1.2752713E+002, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.5998067E+001, 1.1582111E+001, 1.2065542E+000,-1.3841464E+002,-2.6016852E-001, 3.0426228E-003, 0.0000000E+000, 0.0000000E+000,-1.2583864E+002,-1.2588310E+002, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.6034004E+001, 1.1512177E+001, 1.1073086E+000,-1.3388767E+002,-2.4514601E-001, 3.0418296E-003, 0.0000000E+000, 0.0000000E+000,-1.2251977E+002,-1.2151029E+002, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.6069939E+001, 1.1491027E+001, 9.6497653E-001,-1.2681300E+002,-2.3913555E-001, 3.0419739E-003, 0.0000000E+000, 0.0000000E+000,-1.1628986E+002,-1.1459309E+002, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.6107672E+001, 1.1402863E+001, 7.3498242E-001,-1.1842465E+002,-2.2981613E-001, 3.0419504E-003, 0.0000000E+000, 0.0000000E+000,-1.0802747E+002,-1.0651358E+002, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.6147202E+001, 1.1321809E+001, 6.6425879E-001,-1.1063691E+002,-2.1952922E-001, 3.0413602E-003, 0.0000000E+000, 0.0000000E+000,-1.0003398E+002,-9.8867326E+001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.6188709E+001, 1.1268660E+001, 5.4615723E-001,-1.0371584E+002,-2.0892769E-001, 3.0404057E-003, 0.0000000E+000, 0.0000000E+000,-9.3106771E+001,-9.2106912E+001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.6210449E+001, 1.1251399E+001, 3.4442835E-001,-9.9532150E+001,-1.9602374E-001, 3.0394392E-003, 0.0000000E+000, 0.0000000E+000,-8.8622690E+001,-8.8129307E+001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.6253933E+001, 1.1265332E+001, 3.6828006E-001,-9.6862823E+001,-1.9147956E-001, 3.0388946E-003, 0.0000000E+000, 0.0000000E+000,-8.5637528E+001,-8.5417652E+001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.6275675E+001, 1.1279581E+001, 2.0937124E-001,-9.5216381E+001,-1.8836885E-001, 3.0386841E-003, 0.0000000E+000, 0.0000000E+000,-8.3746130E+001,-8.3912759E+001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.6319157E+001, 1.1291639E+001, 2.1989276E-001,-9.3882719E+001,-1.9199064E-001, 3.0388732E-003, 0.0000000E+000, 0.0000000E+000,-8.2770889E+001,-8.2560138E+001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.6362640E+001, 1.1291369E+001, 1.4501151E-001,-9.1520727E+001,-2.0900329E-001, 3.0388244E-003, 0.0000000E+000, 0.0000000E+000,-8.0648741E+001,-8.0290311E+001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.6384380E+001, 1.1281350E+001, 1.7657084E-001,-8.8952598E+001,-2.1008504E-001, 3.0389587E-003, 0.0000000E+000, 0.0000000E+000,-7.8465328E+001,-7.7701724E+001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.6427864E+001, 1.1287050E+001, 9.0430267E-002,-8.5667951E+001,-2.0405580E-001, 3.0395114E-003, 0.0000000E+000, 0.0000000E+000,-7.5407616E+001,-7.4491487E+001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.6471346E+001, 1.1316329E+001, 3.7832167E-002,-8.0352199E+001,-1.8415506E-001, 3.0402707E-003, 0.0000000E+000, 0.0000000E+000,-7.0339764E+001,-6.9179153E+001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.6493088E+001, 1.1357212E+001,-1.3203771E-002,-7.6007891E+001,-1.9206793E-001, 3.0403979E-003, 0.0000000E+000, 0.0000000E+000,-6.6094167E+001,-6.4852910E+001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.6540918E+001, 1.1284546E+001,-4.3516221E-002,-7.1425510E+001,-1.8725952E-001, 3.0397849E-003, 0.0000000E+000, 0.0000000E+000,-6.1490658E+001,-6.0368700E+001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.6567226E+001, 1.1201818E+001,-7.5389976E-002,-6.7079884E+001,-1.8410380E-001, 3.0393314E-003, 0.0000000E+000, 0.0000000E+000,-5.7159270E+001,-5.6134521E+001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.6593533E+001, 1.1219183E+001,-6.6301087E-002,-6.4403264E+001,-1.8007810E-001, 3.0396030E-003, 0.0000000E+000, 0.0000000E+000,-5.4459771E+001,-5.3427420E+001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.6646147E+001, 1.1237819E+001,-9.1731791E-002,-6.0503970E+001,-1.8404114E-001, 3.0396577E-003, 0.0000000E+000, 0.0000000E+000,-5.0612148E+001,-4.9538884E+001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.6672455E+001, 1.1254025E+001,-8.5759207E-002,-5.6578396E+001,-1.7935261E-001, 3.0392667E-003, 0.0000000E+000, 0.0000000E+000,-4.6765055E+001,-4.5586444E+001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.6698761E+001, 1.1257815E+001,-7.9708536E-002,-5.3730450E+001,-1.7492786E-001, 3.0384265E-003, 0.0000000E+000, 0.0000000E+000,-4.4082673E+001,-4.2724232E+001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.6754007E+001, 1.1229038E+001,-8.7680687E-002,-4.9425758E+001,-1.6443096E-001, 3.0367598E-003, 0.0000000E+000, 0.0000000E+000,-3.9689406E+001,-3.8445795E+001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.6782944E+001, 1.1216934E+001,-1.1123448E-001,-4.5330686E+001,-1.5513114E-001, 3.0360922E-003, 0.0000000E+000, 0.0000000E+000,-3.5567995E+001,-3.4377082E+001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.6811882E+001, 1.1241563E+001,-1.0705104E-001,-4.2879971E+001,-1.5282876E-001, 3.0360836E-003, 0.0000000E+000, 0.0000000E+000,-3.2961943E+001,-3.1895252E+001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.6840820E+001, 1.1253420E+001,-1.0410133E-001,-4.0686058E+001,-1.5536884E-001, 3.0364496E-003, 0.0000000E+000, 0.0000000E+000,-3.0613287E+001,-2.9689072E+001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.6898695E+001, 1.1262810E+001,-1.0906063E-001,-3.8016331E+001,-1.5245904E-001, 3.0362285E-003, 0.0000000E+000, 0.0000000E+000,-2.7688445E+001,-2.7012005E+001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.6927633E+001, 1.1275499E+001,-1.0300894E-001,-3.5832986E+001,-1.5005927E-001, 3.0358612E-003, 0.0000000E+000, 0.0000000E+000,-2.5370675E+001,-2.4807519E+001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.6956572E+001, 1.1289520E+001,-1.4217464E-001,-3.4628246E+001,-1.4908953E-001, 3.0359432E-003, 0.0000000E+000, 0.0000000E+000,-2.4095311E+001,-2.3626954E+001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.6985510E+001, 1.1298409E+001,-1.2567485E-001,-3.3668368E+001,-1.5016810E-001, 3.0354002E-003, 0.0000000E+000, 0.0000000E+000,-2.2984973E+001,-2.2642767E+001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.7014446E+001, 1.1301112E+001,-1.2570160E-001,-3.2917090E+001,-1.5141989E-001, 3.0348052E-003, 0.0000000E+000, 0.0000000E+000,-2.2098242E+001,-2.1890064E+001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.7046278E+001, 1.1195320E+001,-1.2471297E-001,-3.2326514E+001,-1.4816643E-001, 3.0347531E-003, 0.0000000E+000, 0.0000000E+000,-2.1370966E+001,-2.1401039E+001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.7109941E+001, 1.1240048E+001,-1.2661069E-001,-3.1770875E+001,-1.4665131E-001, 3.0342772E-003, 0.0000000E+000, 0.0000000E+000,-2.0810903E+001,-2.0801054E+001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.7141773E+001, 1.1275275E+001,-1.4025383E-001,-3.1391157E+001,-1.4499231E-001, 3.0339886E-003, 0.0000000E+000, 0.0000000E+000,-2.0360453E+001,-2.0398094E+001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.7173605E+001, 1.1291956E+001,-1.3755638E-001,-3.1107769E+001,-1.4562952E-001, 3.0339187E-003, 0.0000000E+000, 0.0000000E+000,-2.0125850E+001,-2.0095964E+001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.7205437E+001, 1.1301674E+001,-1.4634230E-001,-3.0706089E+001,-1.4850607E-001, 3.0336929E-003, 0.0000000E+000, 0.0000000E+000,-1.9817103E+001,-1.9696229E+001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.7237268E+001, 1.1307042E+001,-1.6009601E-001,-3.0158344E+001,-1.4725654E-001, 3.0340803E-003, 0.0000000E+000, 0.0000000E+000,-1.9333778E+001,-1.9155620E+001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.7269100E+001, 1.1306461E+001,-1.3414178E-001,-2.9439814E+001,-1.4670500E-001, 3.0337724E-003, 0.0000000E+000, 0.0000000E+000,-1.8674785E+001,-1.8411167E+001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.7300932E+001, 1.1308926E+001,-1.3259806E-001,-2.8558100E+001,-1.4300205E-001, 3.0345945E-003, 0.0000000E+000, 0.0000000E+000,-1.7823489E+001,-1.7521740E+001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.7332762E+001, 1.1314677E+001,-1.3751289E-001,-2.7503839E+001,-1.4203776E-001, 3.0354373E-003, 0.0000000E+000, 0.0000000E+000,-1.6786834E+001,-1.6465677E+001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.7364594E+001, 1.1324938E+001,-1.4780135E-001,-2.6452680E+001,-1.4197126E-001, 3.0358951E-003, 0.0000000E+000, 0.0000000E+000,-1.5717915E+001,-1.5414478E+001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.7396425E+001, 1.1330705E+001,-1.3510219E-001,-2.5475234E+001,-1.4131163E-001, 3.0360618E-003, 0.0000000E+000, 0.0000000E+000,-1.4676388E+001,-1.4417907E+001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.7460089E+001, 1.1333449E+001,-1.4040965E-001,-2.4137376E+001,-1.5094998E-001, 3.0358110E-003, 0.0000000E+000, 0.0000000E+000,-1.3380775E+001,-1.3092250E+001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.7495104E+001, 1.1215892E+001,-1.3920740E-001,-2.2810470E+001,-1.4177477E-001, 3.0350166E-003, 0.0000000E+000, 0.0000000E+000,-1.2084149E+001,-1.1872526E+001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.7530119E+001, 1.1245121E+001,-1.5402921E-001,-2.1909830E+001,-1.4220393E-001, 3.0347199E-003, 0.0000000E+000, 0.0000000E+000,-1.1279190E+001,-1.0957907E+001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.7565134E+001, 1.1262547E+001,-1.5138362E-001,-2.1044609E+001,-1.4227913E-001, 3.0347203E-003, 0.0000000E+000, 0.0000000E+000,-1.0350035E+001,-1.0072690E+001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.7600147E+001, 1.1278752E+001,-1.4947968E-001,-2.0157906E+001,-1.4170172E-001, 3.0343459E-003, 0.0000000E+000, 0.0000000E+000,-9.4715412E+000,-9.1673012E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.7635162E+001, 1.1295231E+001,-1.6139170E-001,-1.9287646E+001,-1.4138330E-001, 3.0336302E-003, 0.0000000E+000, 0.0000000E+000,-8.5842737E+000,-8.2921562E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.7670177E+001, 1.1307373E+001,-1.3796257E-001,-1.8456030E+001,-1.4168855E-001, 3.0333300E-003, 0.0000000E+000, 0.0000000E+000,-7.7213323E+000,-7.4252756E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.7705193E+001, 1.1312144E+001,-1.5259291E-001,-1.7666361E+001,-1.4185980E-001, 3.0331303E-003, 0.0000000E+000, 0.0000000E+000,-6.8625813E+000,-6.6456363E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.7743708E+001, 1.1187841E+001,-1.5127986E-001,-1.6875602E+001,-1.4162031E-001, 3.0334065E-003, 0.0000000E+000, 0.0000000E+000,-6.0872148E+000,-5.9776276E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.7782225E+001, 1.1222895E+001,-1.5088405E-001,-1.6160988E+001,-1.4263401E-001, 3.0343562E-003, 0.0000000E+000, 0.0000000E+000,-5.4901321E+000,-5.2285769E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.7820742E+001, 1.1245773E+001,-1.5115898E-001,-1.5545088E+001,-1.4256091E-001, 3.0352991E-003, 0.0000000E+000, 0.0000000E+000,-4.7938787E+000,-4.5899991E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.7863108E+001, 1.1120002E+001,-1.5346598E-001,-1.4965121E+001,-1.4544932E-001, 3.0363201E-003, 0.0000000E+000, 0.0000000E+000,-4.1776165E+000,-4.1409981E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.7905476E+001, 1.1171253E+001,-1.6355667E-001,-1.4486427E+001,-1.4633249E-001, 3.0368990E-003, 0.0000000E+000, 0.0000000E+000,-3.7655527E+000,-3.6220268E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.7947844E+001, 1.1207798E+001,-1.3949830E-001,-1.4063660E+001,-1.4593930E-001, 3.0371928E-003, 0.0000000E+000, 0.0000000E+000,-3.3008849E+000,-3.1382621E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.7990211E+001, 1.1243167E+001,-1.4284993E-001,-1.3621978E+001,-1.4668950E-001, 3.0373332E-003, 0.0000000E+000, 0.0000000E+000,-2.8556992E+000,-2.6653129E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.8032579E+001, 1.1267031E+001,-1.4339388E-001,-1.3191141E+001,-1.4651664E-001, 3.0367503E-003, 0.0000000E+000, 0.0000000E+000,-2.3900767E+000,-2.2109840E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.8074947E+001, 1.1279732E+001,-1.4398429E-001,-1.2764731E+001,-1.4682225E-001, 3.0360646E-003, 0.0000000E+000, 0.0000000E+000,-1.9443171E+000,-1.7727700E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.8117315E+001, 1.1292438E+001,-1.5570963E-001,-1.2339905E+001,-1.4718150E-001, 3.0357111E-003, 0.0000000E+000, 0.0000000E+000,-1.5032671E+000,-1.3473228E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.8159683E+001, 1.1295179E+001,-1.4472825E-001,-1.1935079E+001,-1.4743193E-001, 3.0354741E-003, 0.0000000E+000, 0.0000000E+000,-1.0826921E+000,-9.2902430E-001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.8206287E+001, 1.1150659E+001,-1.5669816E-001,-1.1554240E+001,-1.4669655E-001, 3.0358500E-003, 0.0000000E+000, 0.0000000E+000,-6.6646961E-001,-7.0393990E-001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.8252893E+001, 1.1198306E+001,-1.4453707E-001,-1.1200048E+001,-1.4686988E-001, 3.0358966E-003, 0.0000000E+000, 0.0000000E+000,-4.7387772E-001,-2.9011225E-001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.8299498E+001, 1.1227861E+001,-1.2116256E-001,-1.0847100E+001,-1.4709182E-001, 3.0349020E-003, 0.0000000E+000, 0.0000000E+000,-8.0858815E-002, 1.1554138E-001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.8346102E+001, 1.1249300E+001,-1.2211324E-001,-1.0501015E+001,-1.4658435E-001, 3.0353097E-003, 0.0000000E+000, 0.0000000E+000, 3.1688622E-001, 4.8262232E-001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.8392706E+001, 1.1270114E+001,-1.2401691E-001,-1.0151038E+001,-1.4669112E-001, 3.0353950E-003, 0.0000000E+000, 0.0000000E+000, 6.7557070E-001, 8.5140360E-001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.8439310E+001, 1.1286529E+001,-1.2452148E-001,-9.8058473E+000,-1.4685535E-001, 3.0355983E-003, 0.0000000E+000, 0.0000000E+000, 1.0392801E+000, 1.2123400E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.8485916E+001, 1.1298915E+001,-1.2500677E-001,-9.4872172E+000,-1.4681762E-001, 3.0357334E-003, 0.0000000E+000, 0.0000000E+000, 1.3983377E+000, 1.5429095E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.8537180E+001, 1.1135266E+001,-1.1596398E-001,-9.1840482E+000,-1.4691868E-001, 3.0353752E-003, 0.0000000E+000, 0.0000000E+000, 1.7318282E+000, 1.6913707E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.8588446E+001, 1.1193103E+001,-1.1655004E-001,-8.9418887E+000,-1.4697082E-001, 3.0349914E-003, 0.0000000E+000, 0.0000000E+000, 1.8476225E+000, 1.9907282E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.8639711E+001, 1.1232090E+001,-1.1715426E-001,-8.7753797E+000,-1.4695970E-001, 3.0337483E-003, 0.0000000E+000, 0.0000000E+000, 2.0973278E+000, 2.1956303E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.8690975E+001, 1.1261711E+001,-1.1899189E-001,-8.6661888E+000,-1.4689583E-001, 3.0328893E-003, 0.0000000E+000, 0.0000000E+000, 2.2528570E+000, 2.3326674E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.8742241E+001, 1.1283326E+001,-1.1949325E-001,-8.6087893E+000,-1.4695301E-001, 3.0330211E-003, 0.0000000E+000, 0.0000000E+000, 2.3444588E+000, 2.4111232E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.8793507E+001, 1.1298408E+001,-1.1997795E-001,-8.5699432E+000,-1.4694102E-001, 3.0349327E-003, 0.0000000E+000, 0.0000000E+000, 2.3886657E+000, 2.4645811E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.8844770E+001, 1.1308948E+001,-1.2156254E-001,-8.5295990E+000,-1.4710951E-001, 3.0358423E-003, 0.0000000E+000, 0.0000000E+000, 2.4224026E+000, 2.5137127E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.8896036E+001, 1.1318981E+001,-1.2197713E-001,-8.4743149E+000,-1.4696558E-001, 3.0365968E-003, 0.0000000E+000, 0.0000000E+000, 2.4794965E+000, 2.5787596E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.8947302E+001, 1.1324541E+001,-1.2249347E-001,-8.4051838E+000,-1.4690909E-001, 3.0362167E-003, 0.0000000E+000, 0.0000000E+000, 2.5399538E+000, 2.6529908E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.8998566E+001, 1.1326000E+001,-1.2376228E-001,-8.3161128E+000,-1.4677981E-001, 3.0359532E-003, 0.0000000E+000, 0.0000000E+000, 2.6207169E+000, 2.7423814E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.9049831E+001, 1.1327137E+001,-1.2432879E-001,-8.2233094E+000,-1.4744661E-001, 3.0364552E-003, 0.0000000E+000, 0.0000000E+000, 2.7136970E+000, 2.8350885E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.9106222E+001, 1.1137867E+001,-1.2493926E-001,-8.1375820E+000,-1.4713941E-001, 3.0363230E-003, 0.0000000E+000, 0.0000000E+000, 2.8035506E+000, 2.7312429E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.9162615E+001, 1.1201192E+001,-1.2619569E-001,-8.0901050E+000,-1.4597892E-001, 3.0341041E-003, 0.0000000E+000, 0.0000000E+000, 2.6846936E+000, 2.8419469E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.9219006E+001, 1.1243599E+001,-1.2683927E-001,-8.0950176E+000,-1.4547532E-001, 3.0339670E-003, 0.0000000E+000, 0.0000000E+000, 2.7574487E+000, 2.8793007E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.9269342E+001, 1.1495212E+001,-1.2734538E-001,-8.1751621E+000,-1.4506768E-001, 3.0341545E-003, 0.0000000E+000, 0.0000000E+000, 2.7456270E+000, 3.0506707E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.9319679E+001, 1.1446100E+001,-1.2853031E-001,-8.3526464E+000,-1.4441076E-001, 3.0335023E-003, 0.0000000E+000, 0.0000000E+000, 2.8615206E+000, 2.8235456E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.9370014E+001, 1.1411633E+001,-1.2907262E-001,-8.5988280E+000,-1.4387825E-001, 3.0335008E-003, 0.0000000E+000, 0.0000000E+000, 2.5781241E+000, 2.5428875E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.9420351E+001, 1.1387370E+001,-1.2950316E-001,-8.8966184E+000,-1.4325468E-001, 3.0328672E-003, 0.0000000E+000, 0.0000000E+000, 2.2498692E+000, 2.2210268E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.9470686E+001, 1.1370209E+001,-1.3057146E-001,-9.1767515E+000,-1.4253552E-001, 3.0333627E-003, 0.0000000E+000, 0.0000000E+000, 1.9184913E+000, 1.9233837E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.9521023E+001, 1.1359139E+001,-1.3086722E-001,-9.4118454E+000,-1.4178859E-001, 3.0345706E-003, 0.0000000E+000, 0.0000000E+000, 1.6309139E+000, 1.6776725E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.9566177E+001, 1.1545986E+001,-1.3115660E-001,-9.5622013E+000,-1.4119760E-001, 3.0339656E-003, 0.0000000E+000, 0.0000000E+000, 1.4288620E+000, 1.7144641E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.9611334E+001, 1.1487678E+001,-1.3178365E-001,-9.6285890E+000,-1.4074754E-001, 3.0328563E-003, 0.0000000E+000, 0.0000000E+000, 1.5048617E+000, 1.5895905E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.9656488E+001, 1.1444917E+001,-1.3205151E-001,-9.5708085E+000,-1.4029180E-001, 3.0327124E-003, 0.0000000E+000, 0.0000000E+000, 1.4255669E+000, 1.6047977E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.9701643E+001, 1.1412342E+001,-1.3227785E-001,-9.4139750E+000,-1.3969039E-001, 3.0325658E-003, 0.0000000E+000, 0.0000000E+000, 1.4724942E+000, 1.7294309E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 1.9746799E+001, 1.1393422E+001,-1.4041274E-001,-9.2064053E+000,-1.3912856E-001, 3.0324730E-003, 0.0000000E+000, 0.0000000E+000, 1.5968900E+000, 1.9105074E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
