s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_CELLULOSE,MLR_PRODUCTS
 2.7289749E+001, 1.4959322E+002,-4.7317054E+001,-1.0479338E+002,-3.1126428E+000, 3.9126803E-002, 0.0000000E+000, 0.0000000E+000,-3.1973525E+000,-5.5907294E+000, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 2.7338951E+001, 1.4945779E+002,-4.7300735E+001,-1.1149030E+002,-3.1622732E+000, 3.9083676E-002, 0.0000000E+000, 0.0000000E+000,-1.0018171E+001,-1.2456434E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 2.7412754E+001, 1.4913141E+002,-4.7501950E+001,-1.1917502E+002,-3.1602804E+000, 3.9006437E-002, 0.0000000E+000, 0.0000000E+000,-1.8889267E+001,-2.0666831E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 2.7461956E+001, 1.4933903E+002,-4.7679983E+001,-1.2424830E+002,-3.1540818E+000, 3.9043336E-002, 0.0000000E+000, 0.0000000E+000,-2.5186139E+001,-2.5704287E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 2.7511158E+001, 1.4899221E+002,-4.7057045E+001,-1.2384968E+002,-3.2505956E+000, 3.9034236E-002, 0.0000000E+000, 0.0000000E+000,-2.5335380E+001,-2.5126075E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 2.7560360E+001, 1.4924624E+002,-4.7390606E+001,-1.2123947E+002,-3.3456362E+000, 3.8992476E-002, 0.0000000E+000, 0.0000000E+000,-2.3256129E+001,-2.2690486E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 2.7634165E+001, 1.4902073E+002,-4.7030389E+001,-1.1759376E+002,-3.3148997E+000, 3.8901382E-002, 0.0000000E+000, 0.0000000E+000,-1.8868655E+001,-1.8879416E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 2.7683367E+001, 1.4867707E+002,-4.7056550E+001,-1.1581287E+002,-3.2709042E+000, 3.9064840E-002, 0.0000000E+000, 0.0000000E+000,-1.6639766E+001,-1.7424191E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 2.7732569E+001, 1.4956762E+002,-4.6817459E+001,-1.1600134E+002,-3.2433116E+000, 3.9116725E-002, 0.0000000E+000, 0.0000000E+000,-1.6234403E+001,-1.6455376E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 2.7781771E+001, 1.4930119E+002,-4.6814995E+001,-1.1592567E+002,-3.1913851E+000, 3.9085011E-002, 0.0000000E+000, 0.0000000E+000,-1.5729063E+001,-1.6591774E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 2.7830973E+001, 1.5037421E+002,-4.6681158E+001,-1.1483667E+002,-3.1837663E+000, 3.9079552E-002, 0.0000000E+000, 0.0000000E+000,-1.4662737E+001,-1.4288308E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 2.7904776E+001, 1.5005929E+002,-4.7311324E+001,-1.1407732E+002,-3.2265658E+000, 3.9161793E-002, 0.0000000E+000, 0.0000000E+000,-1.2636311E+001,-1.4516754E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 2.7953978E+001, 1.4883040E+002,-4.6883460E+001,-1.1659332E+002,-3.2274081E+000, 3.9154161E-002, 0.0000000E+000, 0.0000000E+000,-1.6150718E+001,-1.7834642E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 2.8003181E+001, 1.4817492E+002,-4.6447066E+001,-1.1738675E+002,-3.2206333E+000, 3.9025963E-002, 0.0000000E+000, 0.0000000E+000,-1.8147960E+001,-1.8840509E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 2.8067360E+001, 1.4937638E+002,-4.6321320E+001,-1.1266106E+002,-3.1913415E+000, 3.9018185E-002, 0.0000000E+000, 0.0000000E+000,-1.3661559E+001,-1.2758324E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 2.8110146E+001, 1.4923497E+002,-4.6579794E+001,-1.0329271E+002,-3.1104854E+000, 3.9026594E-002, 0.0000000E+000, 0.0000000E+000,-4.4769478E+000,-3.7089891E+000, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 2.8178604E+001, 1.4896086E+002,-4.6496941E+001,-9.3308171E+001,-3.1205837E+000, 3.9016344E-002, 0.0000000E+000, 0.0000000E+000, 5.7876458E+000, 6.0741790E+000, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 2.8225670E+001, 1.4956459E+002,-4.6903074E+001,-8.6875337E+001,-3.1477655E+000, 3.9062917E-002, 0.0000000E+000, 0.0000000E+000, 1.3227853E+001, 1.2677480E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 2.8272734E+001, 1.4858407E+002,-4.6977629E+001,-8.5042574E+001,-3.2910986E+000, 3.9086173E-002, 0.0000000E+000, 0.0000000E+000, 1.4994641E+001, 1.3311854E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 2.8343330E+001, 1.4867148E+002,-4.6668488E+001,-8.4916556E+001,-3.3350283E+000, 3.9088517E-002, 0.0000000E+000, 0.0000000E+000, 1.4733780E+001, 1.3790499E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 2.8390396E+001, 1.4947861E+002,-4.6390690E+001,-8.2474435E+001,-3.2886286E+000, 3.9149193E-002, 0.0000000E+000, 0.0000000E+000, 1.7171968E+001, 1.7364008E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 2.8437460E+001, 1.4944498E+002,-4.7186730E+001,-7.7785394E+001,-3.3261013E+000, 3.9140942E-002, 0.0000000E+000, 0.0000000E+000, 2.1571713E+001, 2.1185893E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 2.8508059E+001, 1.4910859E+002,-4.7208290E+001,-7.1343608E+001,-3.3007894E+000, 3.9116218E-002, 0.0000000E+000, 0.0000000E+000, 2.7918434E+001, 2.7295020E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 2.8555122E+001, 1.4847586E+002,-4.6919588E+001,-6.8304877E+001,-3.2534303E+000, 3.9158629E-002, 0.0000000E+000, 0.0000000E+000, 3.1454918E+001, 3.0037125E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 2.8604542E+001, 1.4805387E+002,-4.6525864E+001,-7.0104479E+001,-3.2619783E+000, 3.9155548E-002, 0.0000000E+000, 0.0000000E+000, 3.0849505E+001, 2.8200703E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 2.8656313E+001, 1.4833794E+002,-4.5984090E+001,-7.5631679E+001,-3.3183735E+000, 3.9138091E-002, 0.0000000E+000, 0.0000000E+000, 2.5661868E+001, 2.3442932E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 2.8733969E+001, 1.4852862E+002,-4.6323367E+001,-8.4638675E+001,-3.3754014E+000, 3.9074558E-002, 0.0000000E+000, 0.0000000E+000, 1.6864794E+001, 1.4230251E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 2.8785740E+001, 1.4916824E+002,-4.6528700E+001,-8.9827808E+001,-3.2739329E+000, 3.8989715E-002, 0.0000000E+000, 0.0000000E+000, 1.0346906E+001, 9.5767926E+000, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 2.8837513E+001, 1.4966792E+002,-4.6599488E+001,-9.0886047E+001,-3.1600060E+000, 3.8967780E-002, 0.0000000E+000, 0.0000000E+000, 9.3586734E+000, 9.0613502E+000, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 2.8889284E+001, 1.4950404E+002,-4.6644020E+001,-9.0347308E+001,-3.0744896E+000, 3.8991910E-002, 0.0000000E+000, 0.0000000E+000, 1.0249701E+001, 9.4772119E+000, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 2.8941055E+001, 1.4951505E+002,-4.6264168E+001,-8.8971834E+001,-3.0986074E+000, 3.9073657E-002, 0.0000000E+000, 0.0000000E+000, 1.1266855E+001, 1.1219519E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 2.8992826E+001, 1.4984034E+002,-4.6359264E+001,-8.8422009E+001,-2.9927104E+000, 3.9067014E-002, 0.0000000E+000, 0.0000000E+000, 1.2722250E+001, 1.2105426E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 2.9041462E+001, 1.4997279E+002,-4.6123790E+001,-9.0358690E+001,-2.9621119E+000, 3.9010756E-002, 0.0000000E+000, 0.0000000E+000, 1.1482784E+001, 1.0567212E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 2.9109711E+001, 1.5047773E+002,-4.6490249E+001,-9.4618235E+001,-2.8389785E+000, 3.9113830E-002, 0.0000000E+000, 0.0000000E+000, 7.9750092E+000, 6.5693810E+000, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 2.9155210E+001, 1.5059141E+002,-4.6751921E+001,-9.8969871E+001,-2.8615398E+000, 3.9132310E-002, 0.0000000E+000, 0.0000000E+000, 3.6467567E+000, 2.0472067E+000, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 2.9223461E+001, 1.5002522E+002,-4.6237674E+001,-1.0057808E+002,-2.7921450E+000, 3.9072062E-002, 0.0000000E+000, 0.0000000E+000, 4.9327579E-001, 4.5640178E-001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 2.9268959E+001, 1.5045686E+002,-4.6463424E+001,-9.9288927E+001,-2.7979647E+000, 3.9036341E-002, 0.0000000E+000, 0.0000000E+000, 2.4276393E+000, 1.9455812E+000, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 2.9337210E+001, 1.4927679E+002,-4.6287722E+001,-9.7124821E+001,-2.8259926E+000, 3.9103101E-002, 0.0000000E+000, 0.0000000E+000, 4.0000460E+000, 3.0773606E+000, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 2.9382710E+001, 1.4929239E+002,-4.5659766E+001,-9.7865943E+001,-2.7918820E+000, 3.9110720E-002, 0.0000000E+000, 0.0000000E+000, 4.2982913E+000, 3.0139118E+000, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 2.9428209E+001, 1.4958355E+002,-4.6130230E+001,-1.0231775E+002,-2.8266342E+000, 3.9094761E-002, 0.0000000E+000, 0.0000000E+000, 6.6936228E-001,-1.6519671E+000, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 2.9496458E+001, 1.4962495E+002,-4.6567429E+001,-1.1455837E+002,-2.8552518E+000, 3.9015050E-002, 0.0000000E+000, 0.0000000E+000,-1.0386313E+001,-1.4317077E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 2.9541958E+001, 1.4917668E+002,-4.7067945E+001,-1.3114641E+002,-2.9161138E+000, 3.8983429E-002, 0.0000000E+000, 0.0000000E+000,-2.7483516E+001,-3.1914807E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 2.9610209E+001, 1.4882655E+002,-4.6735997E+001,-1.4724059E+002,-2.8926971E+000, 3.9054217E-002, 0.0000000E+000, 0.0000000E+000,-4.5125772E+001,-4.8003685E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 2.9655706E+001, 1.4942824E+002,-4.6922813E+001,-1.5553205E+002,-2.9302351E+000, 3.9110441E-002, 0.0000000E+000, 0.0000000E+000,-5.5215789E+001,-5.5917742E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 2.9701206E+001, 1.4992862E+002,-4.7005187E+001,-1.5486901E+002,-3.0164249E+000, 3.9081368E-002, 0.0000000E+000, 0.0000000E+000,-5.5058966E+001,-5.4922916E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 2.9769457E+001, 1.4988291E+002,-4.7118296E+001,-1.4665861E+002,-3.1142580E+000, 3.9082372E-002, 0.0000000E+000, 0.0000000E+000,-4.7854421E+001,-4.6969178E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 2.9814957E+001, 1.4923875E+002,-4.7201851E+001,-1.3520244E+002,-3.2785327E+000, 3.9100252E-002, 0.0000000E+000, 0.0000000E+000,-3.6969269E+001,-3.6404983E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 2.9883205E+001, 1.4854519E+002,-4.7040552E+001,-1.2354255E+002,-3.4832220E+000, 3.9104907E-002, 0.0000000E+000, 0.0000000E+000,-2.6287739E+001,-2.5482027E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 2.9928705E+001, 1.5007543E+002,-4.6887883E+001,-1.1222546E+002,-3.4378741E+000, 3.9078359E-002, 0.0000000E+000, 0.0000000E+000,-1.3758644E+001,-1.2436704E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 2.9996954E+001, 1.4980564E+002,-4.7225115E+001,-1.0289929E+002,-3.4654244E+000, 3.9158500E-002, 0.0000000E+000, 0.0000000E+000,-3.3445727E+000,-3.7450238E+000, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 3.0042454E+001, 1.4958177E+002,-4.7513918E+001,-9.4559914E+001,-3.4902877E+000, 3.9103983E-002, 0.0000000E+000, 0.0000000E+000, 4.1561162E+000, 4.0567495E+000, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 3.0090229E+001, 1.4852970E+002,-4.7004210E+001,-8.7622933E+001,-3.5518113E+000, 3.9150709E-002, 0.0000000E+000, 0.0000000E+000, 1.0831213E+001, 1.0389892E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 3.0140280E+001, 1.4883648E+002,-4.6429307E+001,-8.0892606E+001,-3.5488999E+000, 3.9141676E-002, 0.0000000E+000, 0.0000000E+000, 1.7204114E+001, 1.8004808E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 3.0215353E+001, 1.4897537E+002,-4.7053724E+001,-7.4794344E+001,-3.5627006E+000, 3.9149308E-002, 0.0000000E+000, 0.0000000E+000, 2.4745104E+001, 2.3603748E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 3.0265404E+001, 1.4886649E+002,-4.6987578E+001,-7.2444462E+001,-3.5665729E+000, 3.9149701E-002, 0.0000000E+000, 0.0000000E+000, 2.7425291E+001, 2.5907025E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 3.0315453E+001, 1.4938096E+002,-4.6895709E+001,-7.3789178E+001,-3.7049236E+000, 3.9162715E-002, 0.0000000E+000, 0.0000000E+000, 2.6583720E+001, 2.5030311E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 3.0365501E+001, 1.4949579E+002,-4.6851536E+001,-7.5714899E+001,-3.6625190E+000, 3.9090035E-002, 0.0000000E+000, 0.0000000E+000, 2.4889652E+001, 2.3305924E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 3.0415552E+001, 1.4880002E+002,-4.6983252E+001,-7.6267839E+001,-3.6010931E+000, 3.9063845E-002, 0.0000000E+000, 0.0000000E+000, 2.3453349E+001, 2.1986903E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 3.0490627E+001, 1.4909440E+002,-4.6274468E+001,-7.6135148E+001,-3.4291129E+000, 3.9107961E-002, 0.0000000E+000, 0.0000000E+000, 2.4288711E+001, 2.3294780E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 3.0540676E+001, 1.4874888E+002,-4.6352165E+001,-7.7307180E+001,-3.1929257E+000, 3.9183328E-002, 0.0000000E+000, 0.0000000E+000, 2.3258980E+001, 2.1935793E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 3.0590725E+001, 1.4983747E+002,-4.6471371E+001,-7.9503873E+001,-3.0616471E+000, 3.9152030E-002, 0.0000000E+000, 0.0000000E+000, 2.1661864E+001, 2.0839725E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 3.0640776E+001, 1.4966130E+002,-4.6661250E+001,-8.2705293E+001,-2.9476409E+000, 3.9128495E-002, 0.0000000E+000, 0.0000000E+000, 1.9511020E+001, 1.7386248E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 3.0690825E+001, 1.4912668E+002,-4.6646688E+001,-8.8668072E+001,-2.9489869E+000, 3.9030729E-002, 0.0000000E+000, 0.0000000E+000, 1.3792836E+001, 1.0901961E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 3.0762608E+001, 1.4969732E+002,-4.6475959E+001,-1.0008958E+002,-2.8578396E+000, 3.9022020E-002, 0.0000000E+000, 0.0000000E+000, 2.7596517E+000, 3.1296326E-001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 3.0806074E+001, 1.5045209E+002,-4.6851456E+001,-1.1070926E+002,-2.8777557E+000, 3.9065625E-002, 0.0000000E+000, 0.0000000E+000,-7.3142537E+000,-9.9473188E+000, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 3.0871273E+001, 1.5026660E+002,-4.6719240E+001,-1.1648446E+002,-2.9108169E+000, 3.9102111E-002, 0.0000000E+000, 0.0000000E+000,-1.4592204E+001,-1.5808813E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 3.0914740E+001, 1.5065795E+002,-4.7000957E+001,-1.1634947E+002,-2.8890626E+000, 3.9079693E-002, 0.0000000E+000, 0.0000000E+000,-1.5555621E+001,-1.5542455E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 3.0979939E+001, 1.5080124E+002,-4.7069064E+001,-1.1197714E+002,-3.1396726E+000, 3.9079633E-002, 0.0000000E+000, 0.0000000E+000,-1.1581090E+001,-1.1345551E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 3.1023405E+001, 1.5017831E+002,-4.7192652E+001,-1.0642575E+002,-3.2063567E+000, 3.9084107E-002, 0.0000000E+000, 0.0000000E+000,-6.1799844E+000,-6.6073676E+000, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 3.1095123E+001, 1.4932353E+002,-4.6868653E+001,-1.0097093E+002,-3.3053118E+000, 3.9078913E-002, 0.0000000E+000, 0.0000000E+000,-1.5395853E+000,-1.7822762E+000, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 3.1147717E+001, 1.4730865E+002,-4.6264654E+001,-9.5634060E+001,-3.3351285E+000, 3.9005316E-002, 0.0000000E+000, 0.0000000E+000, 3.0582520E+000, 2.1138089E+000, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 3.1200312E+001, 1.4816466E+002,-4.6592478E+001,-9.2430497E+001,-3.3194704E+000, 3.8990304E-002, 0.0000000E+000, 0.0000000E+000, 6.1938407E+000, 5.8612085E+000, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 3.1252905E+001, 1.4957784E+002,-4.6660581E+001,-9.1282169E+001,-3.3190511E+000, 3.9000342E-002, 0.0000000E+000, 0.0000000E+000, 8.7425147E+000, 8.3550356E+000, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 3.1305500E+001, 1.4875517E+002,-4.7143906E+001,-9.0937208E+001,-3.3662253E+000, 3.9030936E-002, 0.0000000E+000, 0.0000000E+000, 9.4959797E+000, 7.3468567E+000, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 3.1358093E+001, 1.4820517E+002,-4.6980820E+001,-9.2551334E+001,-3.4465271E+000, 3.8985638E-002, 0.0000000E+000, 0.0000000E+000, 7.6618383E+000, 5.2654765E+000, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 3.1410686E+001, 1.4889156E+002,-4.6803630E+001,-9.8319861E+001,-3.3949105E+000, 3.8990328E-002, 0.0000000E+000, 0.0000000E+000, 3.1894373E+000, 4.1215046E-001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 3.1481018E+001, 1.5086536E+002,-4.7429768E+001,-1.0587867E+002,-3.3981610E+000, 3.9046298E-002, 0.0000000E+000, 0.0000000E+000,-3.3298735E+000,-5.8021929E+000, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 3.1527905E+001, 1.5019434E+002,-4.7524726E+001,-1.1060745E+002,-3.2422014E+000, 3.9004712E-002, 0.0000000E+000, 0.0000000E+000,-9.5763297E+000,-1.1141035E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 3.1574791E+001, 1.4986995E+002,-4.6938542E+001,-1.0962789E+002,-3.2102435E+000, 3.9066643E-002, 0.0000000E+000, 0.0000000E+000,-9.8469737E+000,-9.8676600E+000, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 3.1645121E+001, 1.4981560E+002,-4.6719900E+001,-1.0164491E+002,-3.1761815E+000, 3.9075859E-002, 0.0000000E+000, 0.0000000E+000,-2.6524921E+000,-1.6863214E+000, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 3.1692007E+001, 1.4937660E+002,-4.6711538E+001,-9.1183822E+001,-3.2879321E+000, 3.9064607E-002, 0.0000000E+000, 0.0000000E+000, 7.8393054E+000, 8.2323723E+000, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 3.1741238E+001, 1.4867780E+002,-4.6112511E+001,-8.5804600E+001,-3.2627909E+000, 3.9082799E-002, 0.0000000E+000, 0.0000000E+000, 1.4371735E+001, 1.3536981E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 3.1792814E+001, 1.4804787E+002,-4.5639227E+001,-8.4495391E+001,-3.2422440E+000, 3.9064455E-002, 0.0000000E+000, 0.0000000E+000, 1.5753536E+001, 1.4710077E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 3.1870176E+001, 1.4891050E+002,-4.5626488E+001,-8.6188457E+001,-3.1202890E+000, 3.9006142E-002, 0.0000000E+000, 0.0000000E+000, 1.4756170E+001, 1.4014271E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 3.1921751E+001, 1.4911803E+002,-4.4987601E+001,-9.1622025E+001,-3.0406061E+000, 3.8996839E-002, 0.0000000E+000, 0.0000000E+000, 1.0797173E+001, 9.5067917E+000, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 3.1973328E+001, 1.4897785E+002,-4.5061517E+001,-9.6745489E+001,-3.0093591E+000, 3.9029367E-002, 0.0000000E+000, 0.0000000E+000, 5.4496408E+000, 4.2005120E+000, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 3.2024902E+001, 1.4892838E+002,-4.5040425E+001,-1.0060390E+002,-2.9499670E+000, 3.9075511E-002, 0.0000000E+000, 0.0000000E+000, 1.1191315E+000, 3.7317070E-001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 3.2076477E+001, 1.4868310E+002,-4.5750036E+001,-1.0284023E+002,-3.0326969E+000, 3.9108300E-002, 0.0000000E+000, 0.0000000E+000,-1.4583512E+000,-2.9007585E+000, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 3.2128052E+001, 1.4885172E+002,-4.5960779E+001,-1.0414834E+002,-2.9538950E+000, 3.9070114E-002, 0.0000000E+000, 0.0000000E+000,-3.1560907E+000,-4.1722218E+000, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 3.2179630E+001, 1.4928769E+002,-4.6599572E+001,-1.0809901E+002,-2.9571747E+000, 3.9055581E-002, 0.0000000E+000, 0.0000000E+000,-5.7793306E+000,-8.3290119E+000, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 3.2244999E+001, 1.5110221E+002,-4.7695426E+001,-1.1604851E+002,-3.0855600E+000, 3.9111584E-002, 0.0000000E+000, 0.0000000E+000,-1.3096966E+001,-1.5688176E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 3.2288578E+001, 1.5022869E+002,-4.7995634E+001,-1.2410703E+002,-3.0612350E+000, 3.9106141E-002, 0.0000000E+000, 0.0000000E+000,-2.2081473E+001,-2.4896104E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 3.2353947E+001, 1.4928301E+002,-4.7613538E+001,-1.2880876E+002,-3.0462577E+000, 3.9015306E-002, 0.0000000E+000, 0.0000000E+000,-2.8687583E+001,-3.0146535E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 3.2397526E+001, 1.4948973E+002,-4.7465269E+001,-1.3055247E+002,-3.1466176E+000, 3.9027215E-002, 0.0000000E+000, 0.0000000E+000,-3.0254893E+001,-3.1635597E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 3.2462894E+001, 1.4927682E+002,-4.7232538E+001,-1.2949174E+002,-3.1601489E+000, 3.8991113E-002, 0.0000000E+000, 0.0000000E+000,-3.0202968E+001,-3.0568613E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 3.2506477E+001, 1.4918611E+002,-4.7460371E+001,-1.2397099E+002,-3.2100756E+000, 3.8938002E-002, 0.0000000E+000, 0.0000000E+000,-2.5244861E+001,-2.5416385E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 3.2571846E+001, 1.4908795E+002,-4.6977613E+001,-1.1533846E+002,-3.3340635E+000, 3.8983551E-002, 0.0000000E+000, 0.0000000E+000,-1.7577503E+001,-1.6523205E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 3.2615425E+001, 1.4924517E+002,-4.6965588E+001,-1.0674604E+002,-3.3917993E+000, 3.8998481E-002, 0.0000000E+000, 0.0000000E+000,-7.6982045E+000,-7.8192577E+000, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 3.2687332E+001, 1.4739814E+002,-4.6740885E+001,-1.0034241E+002,-3.4860772E+000, 3.8993951E-002, 0.0000000E+000, 0.0000000E+000,-2.0326243E+000,-3.1322450E+000, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 3.2735268E+001, 1.4853334E+002,-4.6640191E+001,-9.7140427E+001,-3.5976620E+000, 3.9061559E-002, 0.0000000E+000, 0.0000000E+000, 1.2916251E+000, 1.1941199E+000, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 3.2783207E+001, 1.4942962E+002,-4.6600586E+001,-9.5162210E+001,-3.6018347E+000, 3.9085561E-002, 0.0000000E+000, 0.0000000E+000, 4.5432749E+000, 4.1040707E+000, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 3.2857510E+001, 1.4893381E+002,-4.6985684E+001,-9.2719698E+001,-3.6151633E+000, 3.9116447E-002, 0.0000000E+000, 0.0000000E+000, 7.1263535E+000, 5.6523807E+000, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 3.2910240E+001, 1.4851275E+002,-4.6043932E+001,-9.1648764E+001,-3.6574787E+000, 3.9134646E-002, 0.0000000E+000, 0.0000000E+000, 7.5628099E+000, 7.2017082E+000, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 3.2962975E+001, 1.4891313E+002,-4.6025830E+001,-9.3499065E+001,-3.7400007E+000, 3.9112147E-002, 0.0000000E+000, 0.0000000E+000, 7.4478513E+000, 5.6873489E+000, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 3.3012192E+001, 1.5089234E+002,-4.6263780E+001,-9.6605628E+001,-3.7702506E+000, 3.9120103E-002, 0.0000000E+000, 0.0000000E+000, 4.8871938E+000, 4.2918037E+000, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 3.3057903E+001, 1.5164869E+002,-4.7129879E+001,-9.8048710E+001,-3.7024682E+000, 3.9138430E-002, 0.0000000E+000, 0.0000000E+000, 4.8086092E+000, 2.8067700E+000, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
