s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_CELLULOSE,MLR_PRODUCTS
 1.3178424E+001, 2.4878037E+000,-2.5624939E-002,-5.1011577E+000,-2.8751307E-002, 6.6420107E-004, 0.0000000E+000, 0.0000000E+000,-2.7054569E+000,-2.6670660E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.3230114E+001, 2.4878048E+000,-2.5306615E-002,-5.0176859E+000,-2.8531698E-002, 6.6411323E-004, 0.0000000E+000, 0.0000000E+000,-2.6166112E+000,-2.5830553E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.3281803E+001, 2.4878053E+000,-2.5105330E-002,-4.9272258E+000,-2.9076336E-002, 6.6384606E-004, 0.0000000E+000, 0.0000000E+000,-2.5300476E+000,-2.4929383E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.3333492E+001, 2.4878058E+000,-2.4803037E-002,-4.8081758E+000,-2.9688590E-002, 6.6368538E-004, 0.0000000E+000, 0.0000000E+000,-2.4306224E+000,-2.3741979E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.3385182E+001, 2.4878060E+000,-2.4518305E-002,-4.6645301E+000,-2.9465096E-002, 6.6327582E-004, 0.0000000E+000, 0.0000000E+000,-2.3060462E+000,-2.2300442E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.3436872E+001, 2.4878061E+000,-2.4357181E-002,-4.5059262E+000,-3.0254878E-002, 6.6363090E-004, 0.0000000E+000, 0.0000000E+000,-2.1607767E+000,-2.0720685E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.3488562E+001, 2.4878058E+000,-2.4117840E-002,-4.3639367E+000,-2.9834611E-002, 6.6415891E-004, 0.0000000E+000, 0.0000000E+000,-2.0119109E+000,-1.9294192E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.3540251E+001, 2.4878056E+000,-2.3925295E-002,-4.2583629E+000,-2.9448418E-002, 6.6463629E-004, 0.0000000E+000, 0.0000000E+000,-1.8952631E+000,-1.8232664E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.3591941E+001, 2.4878049E+000,-2.3810116E-002,-4.1715762E+000,-2.9125538E-002, 6.6486915E-004, 0.0000000E+000, 0.0000000E+000,-1.8205830E+000,-1.7360421E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.3643630E+001, 2.4878044E+000,-2.3617822E-002,-4.0880427E+000,-2.8892124E-002, 6.6508606E-004, 0.0000000E+000, 0.0000000E+000,-1.7577322E+000,-1.6520832E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.3695320E+001, 2.4878039E+000,-2.3415106E-002,-3.9740461E+000,-2.8721662E-002, 6.6529327E-004, 0.0000000E+000, 0.0000000E+000,-1.6825840E+000,-1.5377137E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.3747009E+001, 2.4878038E+000,-2.3388446E-002,-3.8256156E+000,-3.0356636E-002, 6.6548246E-004, 0.0000000E+000, 0.0000000E+000,-1.5568495E+000,-1.3908914E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.3798699E+001, 2.4878039E+000,-2.3250098E-002,-3.6469015E+000,-3.0178051E-002, 6.6550479E-004, 0.0000000E+000, 0.0000000E+000,-1.3953888E+000,-1.2118602E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.3850389E+001, 2.4878045E+000,-2.3128628E-002,-3.4730919E+000,-2.9997839E-002, 6.6540822E-004, 0.0000000E+000, 0.0000000E+000,-1.2085497E+000,-1.0377484E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.3902078E+001, 2.4878056E+000,-2.3161774E-002,-3.3197707E+000,-3.2677310E-002, 6.6556432E-004, 0.0000000E+000, 0.0000000E+000,-1.0429394E+000,-8.8713857E-001, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.3953768E+001, 2.4878071E+000,-2.3069844E-002,-3.1955947E+000,-3.4884765E-002, 6.6563421E-004, 0.0000000E+000, 0.0000000E+000,-9.1004713E-001,-7.6507666E-001, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.4005457E+001, 2.4878090E+000,-2.2994516E-002,-3.1057862E+000,-3.4403017E-002, 6.6569079E-004, 0.0000000E+000, 0.0000000E+000,-8.0188831E-001,-6.7470907E-001, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.4057147E+001, 2.4878114E+000,-2.3053687E-002,-3.0496693E+000,-3.6051381E-002, 6.6578543E-004, 0.0000000E+000, 0.0000000E+000,-7.3382821E-001,-6.2029722E-001, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.4108836E+001, 2.4878134E+000,-2.2980467E-002,-3.0233049E+000,-3.5474247E-002, 6.6584629E-004, 0.0000000E+000, 0.0000000E+000,-6.9035303E-001,-5.9328043E-001, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.4160526E+001, 2.4878154E+000,-2.2920468E-002,-3.0021399E+000,-3.5553889E-002, 6.6567224E-004, 0.0000000E+000, 0.0000000E+000,-6.6914982E-001,-5.7213314E-001, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.4212215E+001, 2.4878167E+000,-2.2981955E-002,-2.9780431E+000,-3.5794454E-002, 6.6569824E-004, 0.0000000E+000, 0.0000000E+000,-6.5409048E-001,-5.4833703E-001, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.4263906E+001, 2.4878178E+000,-2.2960914E-002,-2.9450141E+000,-3.5197872E-002, 6.6586126E-004, 0.0000000E+000, 0.0000000E+000,-6.2663639E-001,-5.1468932E-001, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.4320764E+001, 2.4459947E+000,-2.2922489E-002,-2.9023808E+000,-3.4559830E-002, 6.6610183E-004, 0.0000000E+000, 0.0000000E+000,-5.7956233E-001,-5.1320224E-001, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.4377623E+001, 2.4597306E+000,-2.2956572E-002,-2.8455087E+000,-3.3950466E-002, 6.6629813E-004, 0.0000000E+000, 0.0000000E+000,-5.7068292E-001,-4.4201888E-001, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.4434481E+001, 2.4689531E+000,-2.2909861E-002,-2.7833900E+000,-3.2459390E-002, 6.6647374E-004, 0.0000000E+000, 0.0000000E+000,-4.8562075E-001,-3.6913964E-001, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.4491340E+001, 2.4751453E+000,-2.2918047E-002,-2.7244519E+000,-3.2458442E-002, 6.6660024E-004, 0.0000000E+000, 0.0000000E+000,-4.1603656E-001,-3.0401653E-001, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.4548198E+001, 2.4793024E+000,-2.2972088E-002,-2.6759795E+000,-3.1813297E-002, 6.6665187E-004, 0.0000000E+000, 0.0000000E+000,-3.4770061E-001,-2.5079588E-001, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.4605057E+001, 2.4820933E+000,-2.2965943E-002,-2.6195480E+000,-3.1219715E-002, 6.6669287E-004, 0.0000000E+000, 0.0000000E+000,-2.8517145E-001,-1.9097363E-001, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.4661915E+001, 2.4839672E+000,-2.2982114E-002,-2.5496733E+000,-3.0420999E-002, 6.6665232E-004, 0.0000000E+000, 0.0000000E+000,-2.1724514E-001,-1.1844259E-001, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.4718774E+001, 2.4852254E+000,-2.3076872E-002,-2.4627019E+000,-3.0116887E-002, 6.6641618E-004, 0.0000000E+000, 0.0000000E+000,-1.3326958E-001,-3.0003769E-002, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.4775632E+001, 2.4860704E+000,-2.3094898E-002,-2.3669158E+000,-2.9601609E-002, 6.6634159E-004, 0.0000000E+000, 0.0000000E+000,-4.1105730E-002, 6.7124422E-002, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.4832491E+001, 2.4866385E+000,-2.3159320E-002,-2.2776631E+000,-2.9887831E-002, 6.6645078E-004, 0.0000000E+000, 0.0000000E+000, 5.4768351E-002, 1.5659470E-001, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.4889349E+001, 2.4870206E+000,-2.3288514E-002,-2.2158548E+000,-2.9321093E-002, 6.6635222E-004, 0.0000000E+000, 0.0000000E+000, 1.3293949E-001, 2.1922253E-001, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.4946208E+001, 2.4872778E+000,-2.3341423E-002,-2.1820911E+000,-3.0655555E-002, 6.6625780E-004, 0.0000000E+000, 0.0000000E+000, 1.7959731E-001, 2.5185596E-001, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.5003066E+001, 2.4825025E+000,-2.3401483E-002,-2.1593431E+000,-3.0038081E-002, 6.5841370E-004, 0.0000000E+000, 0.0000000E+000, 1.9764066E-001, 2.7037832E-001, 0.0000000E+000, 1.5879483E-004, 0.0000000E+000
 1.5059925E+001, 2.3124359E+000,-2.3487968E-002,-2.1584501E+000,-2.9101876E-002, 3.9575545E-004, 0.0000000E+000, 0.0000000E+000, 2.0054672E-001, 1.0179167E-001, 0.0000000E+000, 9.5090184E-005, 0.0000000E+000
 1.5116783E+001, 1.9342217E+000,-2.3499585E-002,-2.1876300E+000,-2.9493650E-002, 2.2911134E-004, 0.0000000E+000, 0.0000000E+000, 1.6258146E-002,-3.0617240E-001, 0.0000000E+000, 5.4920275E-005, 0.0000000E+000
 1.5173642E+001, 1.5781343E+000,-2.3423684E-002,-2.2253333E+000,-2.9397900E-002, 2.2913124E-004, 0.0000000E+000, 0.0000000E+000,-4.0754137E-001,-6.9979138E-001, 0.0000000E+000, 5.4920275E-005, 0.0000000E+000
 1.5230500E+001, 1.3389968E+000,-2.3302593E-002,-2.2619980E+000,-2.8912572E-002, 2.2911921E-004, 0.0000000E+000, 0.0000000E+000,-8.0661592E-001,-9.7498724E-001, 0.0000000E+000, 5.4920275E-005, 0.0000000E+000
 1.5287359E+001, 1.1783965E+000,-2.3101628E-002,-2.2982227E+000,-2.7791292E-002, 2.2909803E-004, 0.0000000E+000, 0.0000000E+000,-1.0808218E+000,-1.1704901E+000, 0.0000000E+000, 5.4920275E-005, 0.0000000E+000
 1.5344217E+001, 1.0705400E+000,-2.2858438E-002,-2.3361073E+000,-2.6380085E-002, 2.2910620E-004, 0.0000000E+000, 0.0000000E+000,-1.2680505E+000,-1.3145767E+000, 0.0000000E+000, 5.4920275E-005, 0.0000000E+000
 1.5401076E+001, 9.9810592E-001,-2.2671030E-002,-2.3766760E+000,-2.6201268E-002, 2.2911689E-004, 0.0000000E+000, 0.0000000E+000,-1.4020753E+000,-1.4272133E+000, 0.0000000E+000, 5.4920275E-005, 0.0000000E+000
 1.5457934E+001, 9.4946085E-001,-2.2343684E-002,-2.4167051E+000,-2.4682534E-002, 2.2910293E-004, 0.0000000E+000, 0.0000000E+000,-1.5070766E+000,-1.5140413E+000, 0.0000000E+000, 5.4920275E-005, 0.0000000E+000
 1.5514793E+001, 9.1679240E-001,-2.2044152E-002,-2.4501847E+000,-2.4086787E-002, 2.2907117E-004, 0.0000000E+000, 0.0000000E+000,-1.5791272E+000,-1.5792942E+000, 0.0000000E+000, 5.4920275E-005, 0.0000000E+000
 1.5571651E+001, 8.9485351E-001,-2.1763102E-002,-2.4690227E+000,-2.2963153E-002, 2.2903611E-004, 0.0000000E+000, 0.0000000E+000,-1.6297411E+000,-1.6186664E+000, 0.0000000E+000, 5.4920275E-005, 0.0000000E+000
 1.5628510E+001, 8.8012003E-001,-2.1426670E-002,-2.4723978E+000,-2.2851931E-002, 2.2899679E-004, 0.0000000E+000, 0.0000000E+000,-1.6504132E+000,-1.6363274E+000, 0.0000000E+000, 5.4920275E-005, 0.0000000E+000
 1.5685369E+001, 8.7022577E-001,-2.1089073E-002,-2.4572867E+000,-2.2336994E-002, 2.2896879E-004, 0.0000000E+000, 0.0000000E+000,-1.6453615E+000,-1.6302581E+000, 0.0000000E+000, 5.4920275E-005, 0.0000000E+000
 1.5742228E+001, 8.6358106E-001,-2.0807363E-002,-2.4272536E+000,-2.1485923E-002, 2.2899424E-004, 0.0000000E+000, 0.0000000E+000,-1.6200241E+000,-1.6057368E+000, 0.0000000E+000, 5.4920275E-005, 0.0000000E+000
 1.5799086E+001, 8.5911842E-001,-2.0487006E-002,-2.4162654E+000,-2.0544856E-002, 2.2901013E-004, 0.0000000E+000, 0.0000000E+000,-1.5901760E+000,-1.5979499E+000, 0.0000000E+000, 5.4920275E-005, 0.0000000E+000
 1.5855945E+001, 8.5612152E-001,-2.0201042E-002,-2.4326437E+000,-1.9459045E-002, 2.2901159E-004, 0.0000000E+000, 0.0000000E+000,-1.5844232E+000,-1.6159533E+000, 0.0000000E+000, 5.4920275E-005, 0.0000000E+000
 1.5912803E+001, 8.5410845E-001,-1.9945130E-002,-2.4811582E+000,-1.8291570E-002, 2.2897596E-004, 0.0000000E+000, 0.0000000E+000,-1.6193012E+000,-1.6650575E+000, 0.0000000E+000, 5.4920275E-005, 0.0000000E+000
 1.5969662E+001, 8.5275641E-001,-1.9589704E-002,-2.5520509E+000,-1.7492124E-002, 2.2896892E-004, 0.0000000E+000, 0.0000000E+000,-1.6900973E+000,-1.7361474E+000, 0.0000000E+000, 5.4920275E-005, 0.0000000E+000
 1.6026520E+001, 8.5184812E-001,-1.9245401E-002,-2.6365840E+000,-1.6982214E-002, 2.2895702E-004, 0.0000000E+000, 0.0000000E+000,-1.7746822E+000,-1.8207346E+000, 0.0000000E+000, 5.4920275E-005, 0.0000000E+000
 1.6083378E+001, 8.5123806E-001,-1.8974076E-002,-2.7218780E+000,-1.6445629E-002, 2.2893545E-004, 0.0000000E+000, 0.0000000E+000,-1.8602976E+000,-1.9058307E+000, 0.0000000E+000, 5.4920275E-005, 0.0000000E+000
 1.6140238E+001, 8.5082815E-001,-1.8667181E-002,-2.7768811E+000,-1.5854996E-002, 2.2892165E-004, 0.0000000E+000, 0.0000000E+000,-1.9254134E+000,-1.9603462E+000, 0.0000000E+000, 5.4920275E-005, 0.0000000E+000
 1.6197096E+001, 8.5055302E-001,-1.8302582E-002,-2.7991477E+000,-1.5662673E-002, 2.2892249E-004, 0.0000000E+000, 0.0000000E+000,-1.9510351E+000,-1.9823310E+000, 0.0000000E+000, 5.4920275E-005, 0.0000000E+000
 1.6253954E+001, 8.5036844E-001,-1.8016351E-002,-2.8137972E+000,-1.4916296E-002, 2.2892014E-004, 0.0000000E+000, 0.0000000E+000,-1.9491946E+000,-1.9961325E+000, 0.0000000E+000, 5.4920275E-005, 0.0000000E+000
 1.6310812E+001, 8.5024478E-001,-1.7667400E-002,-2.8041089E+000,-1.4427984E-002, 2.2891478E-004, 0.0000000E+000, 0.0000000E+000,-1.9445267E+000,-1.9857305E+000, 0.0000000E+000, 5.4920275E-005, 0.0000000E+000
 1.6367672E+001, 8.5016187E-001,-1.7287881E-002,-2.8057910E+000,-1.3971160E-002, 2.2889410E-004, 0.0000000E+000, 0.0000000E+000,-1.9323858E+000,-1.9866593E+000, 0.0000000E+000, 5.4920275E-005, 0.0000000E+000
 1.6424530E+001, 8.5010687E-001,-1.7003728E-002,-2.8286856E+000,-1.3671487E-002, 2.2886276E-004, 0.0000000E+000, 0.0000000E+000,-1.9378112E+000,-2.0090251E+000, 0.0000000E+000, 5.4920275E-005, 0.0000000E+000
 1.6481388E+001, 8.5007044E-001,-1.6626725E-002,-2.8548466E+000,-1.3176976E-002, 2.2881937E-004, 0.0000000E+000, 0.0000000E+000,-1.9527545E+000,-2.0343510E+000, 0.0000000E+000, 5.4920275E-005, 0.0000000E+000
 1.6529358E+001, 8.7525807E-001,-1.6305761E-002,-2.8747690E+000,-1.2853315E-002, 2.2877780E-004, 0.0000000E+000, 0.0000000E+000,-1.9906165E+000,-2.0284412E+000, 0.0000000E+000, 5.4920275E-005, 0.0000000E+000
 1.6577326E+001, 8.6805120E-001,-1.6091596E-002,-2.8822862E+000,-1.2303611E-002, 2.2874235E-004, 0.0000000E+000, 0.0000000E+000,-1.9917333E+000,-2.0424015E+000, 0.0000000E+000, 5.4920275E-005, 0.0000000E+000
 1.6625296E+001, 8.6290101E-001,-1.5773513E-002,-2.8780323E+000,-1.2368461E-002, 2.2871823E-004, 0.0000000E+000, 0.0000000E+000,-2.0059957E+000,-2.0430446E+000, 0.0000000E+000, 5.4920275E-005, 0.0000000E+000
 1.6673265E+001, 8.5922046E-001,-1.5459692E-002,-2.8536805E+000,-1.2107457E-002, 2.2876766E-004, 0.0000000E+000, 0.0000000E+000,-2.0028600E+000,-2.0217984E+000, 0.0000000E+000, 5.4920275E-005, 0.0000000E+000
 1.6721235E+001, 8.5659027E-001,-1.5268787E-002,-2.8270576E+000,-1.1912004E-002, 2.2880309E-004, 0.0000000E+000, 0.0000000E+000,-1.9803461E+000,-1.9974193E+000, 0.0000000E+000, 5.4920275E-005, 0.0000000E+000
 1.6769203E+001, 8.5471018E-001,-1.4969007E-002,-2.7970352E+000,-1.1716950E-002, 2.2879131E-004, 0.0000000E+000, 0.0000000E+000,-1.9595340E+000,-1.9687822E+000, 0.0000000E+000, 5.4920275E-005, 0.0000000E+000
 1.6821970E+001, 8.3984922E-001,-1.4646160E-002,-2.7781632E+000,-1.1262675E-002, 2.2875530E-004, 0.0000000E+000, 0.0000000E+000,-1.9422266E+000,-1.9639941E+000, 0.0000000E+000, 5.4920275E-005, 0.0000000E+000
 1.6874737E+001, 8.4298508E-001,-1.4437279E-002,-2.7760840E+000,-1.1083767E-002, 2.2872667E-004, 0.0000000E+000, 0.0000000E+000,-1.9603738E+000,-1.9583913E+000, 0.0000000E+000, 5.4920275E-005, 0.0000000E+000
 1.6927502E+001, 8.4515238E-001,-1.4117003E-002,-2.7829253E+000,-1.0851250E-002, 2.2870805E-004, 0.0000000E+000, 0.0000000E+000,-1.9698750E+000,-1.9625125E+000, 0.0000000E+000, 5.4920275E-005, 0.0000000E+000
 1.6980268E+001, 8.4664989E-001,-1.3797896E-002,-2.7828521E+000,-1.0380022E-002, 2.2872806E-004, 0.0000000E+000, 0.0000000E+000,-1.9887138E+000,-1.9601514E+000, 0.0000000E+000, 5.4920275E-005, 0.0000000E+000
 1.7033035E+001, 8.4768483E-001,-1.3609044E-002,-2.7670516E+000,-1.0198024E-002, 2.2871629E-004, 0.0000000E+000, 0.0000000E+000,-1.9903840E+000,-1.9429451E+000, 0.0000000E+000, 5.4920275E-005, 0.0000000E+000
 1.7085802E+001, 8.4840018E-001,-1.3299326E-002,-2.7344645E+000,-1.0166772E-002, 2.2870809E-004, 0.0000000E+000, 0.0000000E+000,-1.9693442E+000,-1.9093018E+000, 0.0000000E+000, 5.4920275E-005, 0.0000000E+000
 1.7138567E+001, 8.4889490E-001,-1.2999067E-002,-2.6830554E+000,-1.0226440E-002, 2.2870486E-004, 0.0000000E+000, 0.0000000E+000,-1.9280512E+000,-1.8571573E+000, 0.0000000E+000, 5.4920275E-005, 0.0000000E+000
 1.7191334E+001, 8.4923682E-001,-1.2848881E-002,-2.6145872E+000,-1.0004615E-002, 2.2870930E-004, 0.0000000E+000, 0.0000000E+000,-1.8663994E+000,-1.7879751E+000, 0.0000000E+000, 5.4920275E-005, 0.0000000E+000
 1.7244101E+001, 8.4947350E-001,-1.2575363E-002,-2.5302925E+000,-9.7518572E-003, 2.2871341E-004, 0.0000000E+000, 0.0000000E+000,-1.7872272E+000,-1.7029175E+000, 0.0000000E+000, 5.4920275E-005, 0.0000000E+000
 1.7302143E+001, 8.3509547E-001,-1.2292296E-002,-2.4319640E+000,-9.6196282E-003, 2.2869650E-004, 0.0000000E+000, 0.0000000E+000,-1.6947285E+000,-1.6185517E+000, 0.0000000E+000, 5.4920275E-005, 0.0000000E+000
 1.7360186E+001, 8.4007528E-001,-1.2174876E-002,-2.3378262E+000,-9.4885586E-003, 2.2865851E-004, 0.0000000E+000, 0.0000000E+000,-1.6099354E+000,-1.5191857E+000, 0.0000000E+000, 5.4920275E-005, 0.0000000E+000
 1.7418228E+001, 8.4339178E-001,-1.1925427E-002,-2.2553877E+000,-9.9580711E-003, 2.2862641E-004, 0.0000000E+000, 0.0000000E+000,-1.5167954E+000,-1.4336508E+000, 0.0000000E+000, 5.4920275E-005, 0.0000000E+000
 1.7476271E+001, 8.4560097E-001,-1.1689732E-002,-2.2019352E+000,-1.0111068E-002, 2.2861915E-004, 0.0000000E+000, 0.0000000E+000,-1.4459274E+000,-1.3779064E+000, 0.0000000E+000, 5.4920275E-005, 0.0000000E+000
 1.7534313E+001, 8.4707245E-001,-1.1604812E-002,-2.1742530E+000,-9.9804361E-003, 2.2860152E-004, 0.0000000E+000, 0.0000000E+000,-1.4041291E+000,-1.3485372E+000, 0.0000000E+000, 5.4920275E-005, 0.0000000E+000
 1.7592358E+001, 8.4805236E-001,-1.1381180E-002,-2.1735854E+000,-1.0007843E-002, 2.2860250E-004, 0.0000000E+000, 0.0000000E+000,-1.3901317E+000,-1.3466934E+000, 0.0000000E+000, 5.4920275E-005, 0.0000000E+000
 1.7650400E+001, 8.4870495E-001,-1.1158728E-002,-2.1945196E+000,-9.8763651E-003, 2.2862478E-004, 0.0000000E+000, 0.0000000E+000,-1.3963630E+000,-1.3666211E+000, 0.0000000E+000, 5.4920275E-005, 0.0000000E+000
 1.7708443E+001, 8.4913938E-001,-1.1072243E-002,-2.2190767E+000,-1.0069846E-002, 2.2863513E-004, 0.0000000E+000, 0.0000000E+000,-1.4194741E+000,-1.3908508E+000, 0.0000000E+000, 5.4920275E-005, 0.0000000E+000
 1.7766485E+001, 8.4942841E-001,-1.0848612E-002,-2.2411600E+000,-1.0110969E-002, 2.2863114E-004, 0.0000000E+000, 0.0000000E+000,-1.4319544E+000,-1.4124625E+000, 0.0000000E+000, 5.4920275E-005, 0.0000000E+000
 1.7824528E+001, 8.4962080E-001,-1.0626654E-002,-2.2575990E+000,-9.9714517E-003, 2.2862250E-004, 0.0000000E+000, 0.0000000E+000,-1.4345391E+000,-1.4283476E+000, 0.0000000E+000, 5.4920275E-005, 0.0000000E+000
 1.7882570E+001, 8.4974863E-001,-1.0543448E-002,-2.2582317E+000,-9.8849877E-003, 2.2862784E-004, 0.0000000E+000, 0.0000000E+000,-1.4245106E+000,-1.4286829E+000, 0.0000000E+000, 5.4920275E-005, 0.0000000E+000
 1.7940615E+001, 8.4983377E-001,-1.0332228E-002,-2.2320155E+000,-1.0062365E-002, 2.2864166E-004, 0.0000000E+000, 0.0000000E+000,-1.3949891E+000,-1.4023477E+000, 0.0000000E+000, 5.4920275E-005, 0.0000000E+000
 1.7998657E+001, 8.4989019E-001,-1.0131751E-002,-2.1860453E+000,-9.9546684E-003, 2.2864136E-004, 0.0000000E+000, 0.0000000E+000,-1.3400060E+000,-1.3560129E+000, 0.0000000E+000, 5.4920275E-005, 0.0000000E+000
 1.8056700E+001, 8.4992778E-001,-1.0082905E-002,-2.1208887E+000,-9.8741540E-003, 2.2864742E-004, 0.0000000E+000, 0.0000000E+000,-1.2691382E+000,-1.2906893E+000, 0.0000000E+000, 5.4920275E-005, 0.0000000E+000
 1.8120546E+001, 8.3405796E-001,-9.8924881E-003,-2.0383865E+000,-9.9434003E-003, 2.2865744E-004, 0.0000000E+000, 0.0000000E+000,-1.1807768E+000,-1.2239358E+000, 0.0000000E+000, 5.4920275E-005, 0.0000000E+000
 1.8184395E+001, 8.3980618E-001,-9.7160985E-003,-1.9502431E+000,-1.0097031E-002, 2.2865493E-004, 0.0000000E+000, 0.0000000E+000,-1.1038316E+000,-1.1300214E+000, 0.0000000E+000, 5.4920275E-005, 0.0000000E+000
 1.8248241E+001, 8.4348187E-001,-9.7027832E-003,-1.8628963E+000,-1.0087881E-002, 2.2867625E-004, 0.0000000E+000, 0.0000000E+000,-1.0094355E+000,-1.0389764E+000, 0.0000000E+000, 5.4920275E-005, 0.0000000E+000
 1.8312088E+001, 8.4583242E-001,-9.5588569E-003,-1.7779507E+000,-9.9937728E-003, 2.2869699E-004, 0.0000000E+000, 0.0000000E+000,-9.2147963E-001,-9.5144217E-001, 0.0000000E+000, 5.4920275E-005, 0.0000000E+000
 1.8375935E+001, 8.4733566E-001,-9.4282624E-003,-1.6999237E+000,-9.8564662E-003, 2.2870913E-004, 0.0000000E+000, 0.0000000E+000,-8.4551344E-001,-8.7164406E-001, 0.0000000E+000, 5.4920275E-005, 0.0000000E+000
 1.8446167E+001, 8.3108507E-001,-9.4305285E-003,-1.6234549E+000,-9.7702294E-003, 2.2869815E-004, 0.0000000E+000, 0.0000000E+000,-7.7779161E-001,-8.1134191E-001, 0.0000000E+000, 5.4920275E-005, 0.0000000E+000
 1.8516399E+001, 8.3843341E-001,-9.3083593E-003,-1.5515026E+000,-1.0254690E-002, 2.2862887E-004, 0.0000000E+000, 0.0000000E+000,-7.3453579E-001,-7.3240360E-001, 0.0000000E+000, 5.4920275E-005, 0.0000000E+000
 1.8586632E+001, 8.4292673E-001,-9.2000836E-003,-1.4729339E+000,-1.0198165E-002, 2.2864751E-004, 0.0000000E+000, 0.0000000E+000,-6.6248072E-001,-6.4917680E-001, 0.0000000E+000, 5.4920275E-005, 0.0000000E+000
 1.8656862E+001, 8.4567422E-001,-9.2267071E-003,-1.3828325E+000,-1.0241060E-002, 2.2865989E-004, 0.0000000E+000, 0.0000000E+000,-5.8752735E-001,-5.5639735E-001, 0.0000000E+000, 5.4920275E-005, 0.0000000E+000
 1.8727095E+001, 8.4735415E-001,-9.1481121E-003,-1.2923229E+000,-1.0137861E-002, 2.2867019E-004, 0.0000000E+000, 0.0000000E+000,-5.0500716E-001,-4.6402607E-001, 0.0000000E+000, 5.4920275E-005, 0.0000000E+000
 1.8797327E+001, 8.4838141E-001,-9.0840624E-003,-1.2059534E+000,-1.0042758E-002, 2.2866662E-004, 0.0000000E+000, 0.0000000E+000,-4.2438600E-001,-3.7647011E-001, 0.0000000E+000, 5.4920275E-005, 0.0000000E+000
 1.8874582E+001, 8.3019630E-001,-9.1389720E-003,-1.1153940E+000,-9.8761245E-003, 2.2865078E-004, 0.0000000E+000, 0.0000000E+000,-3.5003230E-001,-3.0398413E-001, 0.0000000E+000, 5.4920275E-005, 0.0000000E+000
 1.8951836E+001, 8.3847045E-001,-9.0920137E-003,-1.0299708E+000,-9.6878467E-003, 2.2863904E-004, 0.0000000E+000, 0.0000000E+000,-3.0084994E-001,-2.1005154E-001, 0.0000000E+000, 5.4920275E-005, 0.0000000E+000
 1.9029091E+001, 8.4328790E-001,-9.0581293E-003,-9.5371787E-001,-9.6102536E-003, 2.2861699E-004, 0.0000000E+000, 0.0000000E+000,-2.3281695E-001,-1.2886974E-001, 0.0000000E+000, 5.4920275E-005, 0.0000000E+000
 1.9106346E+001, 8.4609306E-001,-9.1350082E-003,-8.8184851E-001,-9.5402190E-003, 2.2859471E-004, 0.0000000E+000, 0.0000000E+000,-1.7678166E-001,-5.4202080E-002, 0.0000000E+000, 5.4920275E-005, 0.0000000E+000
 1.9183601E+001, 8.4772664E-001,-9.1214319E-003,-8.1798036E-001,-9.4114449E-003, 2.2857426E-004, 0.0000000E+000, 0.0000000E+000,-1.2569769E-001, 1.1441973E-002, 0.0000000E+000, 5.4920275E-005, 0.0000000E+000
